"unique_id","query"
"16240","Hariyama Paldea Evolved 113/193"
"16241","Croagunk Paldea Evolved 114/193"
"16242","Toxicroak Paldea Evolved 115/193"
"16243","Passimian Paldea Evolved 118/193"
"16244","Falinks Paldea Evolved 119/193"
"16245","Nacli Paldea Evolved 120/193"
"16246","Nacli Paldea Evolved 121/193"
"16247","Garganacl Paldea Evolved 123/193"
"16248","Paldean Wooper Paldea Evolved 129/193"
"16249","Murkrow Paldea Evolved 131/193"
"16250","Honchkrow Paldea Evolved 132/193"
"16251","Weavile Paldea Evolved 134/193"
"16252","Sableye Paldea Evolved 136/193"
"16253","Zweilous Paldea Evolved 139/193"
"16254","Hydreigon Paldea Evolved 140/193"
"16255","Shroodle Paldea Evolved 145/193"
"16256","Copperajah ex Paldea Evolved 150/193"
"16257","Glimmet Paldea Evolved 124/193"
"16258","Glimmora Paldea Evolved 126/193"
"16259","Seviper Paldea Evolved 137/193"
"16260","Maschiff Paldea Evolved 141/193"
"16261","Grafaiai Paldea Evolved 146/193"
"16262","Bombirdier Paldea Evolved 147/193"
"16263","Corviknight Paldea Evolved 148/193"
"16264","Cufant Paldea Evolved 149/193"
"16265","Girafarig Paldea Evolved 154/193"
"16266","Naclstack Paldea Evolved 122/193"
"16267","Ting-Lu ex Paldea Evolved 127/193"
"16268","Paldean Wooper Paldea Evolved 128/193"
"16269","Sneasel Paldea Evolved 133/193"
"16270","Noibat Paldea Evolved 152/193"
"16271","Glimmet Paldea Evolved 125/193"
"16272","Paldean Clodsire ex Paldea Evolved 130/193"
"16273","Tyranitar Paldea Evolved 135/193"
"16274","Deino Paldea Evolved 138/193"
"16275","Maschiff Paldea Evolved 142/193"
"16276","Mabosstiff Paldea Evolved 143/193"
"16277","Shroodle Paldea Evolved 144/193"
"16278","Orthworm Paldea Evolved 151/193"
"16279","Noivern ex Paldea Evolved 153/193"
"16280","Dudunsparce Paldea Evolved 157/193"
"16281","Wingull Paldea Evolved 158/193"
"16282","Slakoth Paldea Evolved 160/193"
"16283","Vigoroth Paldea Evolved 161/193"
"16284","Slaking Paldea Evolved 162/193"
"16285","Fletchling Paldea Evolved 163/193"
"16286","Dunsparce Paldea Evolved 156/193"
"16287","Pelipper Paldea Evolved 159/193"
"16288","Corvisquire Paldea Evolved 165/193"
"16289","Farigiraf Paldea Evolved 155/193"
"16290","Rookidee Paldea Evolved 164/193"
"16291","Tandemaus Paldea Evolved 166/193"
"16292","Tandemaus Paldea Evolved 167/193"
"16293","Maushold Paldea Evolved 168/193"
"16294","Artazon Paldea Evolved 171/193"
"16295","Boss's Orders (Ghetsis) Paldea Evolved 172/193"
"16296","Bravery Charm Paldea Evolved 173/193"
"16297","Choice Belt Paldea Evolved 176/193"
"16298","Delivery Drone Paldea Evolved 178/193"
"16299","Flamigo Paldea Evolved 170/193"
"16300","Squawkabilly ex Paldea Evolved 169/193"
"16301","Calamitous Snowy Mountain Paldea Evolved 174/193"
"16302","Calamitous Wasteland Paldea Evolved 175/193"
"16303","Clavell Paldea Evolved 177/193"
"16304","Tropius Paldea Evolved 195/193"
"16305","Bramblin Paldea Evolved 198/193"
"16306","Giacomo Paldea Evolved 182/193"
"16307","Grusha Paldea Evolved 184/193"
"16308","Jet Energy Paldea Evolved 190/193"
"16309","Heracross Paldea Evolved 194/193"
"16310","Fletchinder Paldea Evolved 199/193"
"16311","Pyroar Paldea Evolved 200/193"
"16312","Fuecoco Paldea Evolved 201/193"
"16313","Crocalor Paldea Evolved 202/193"
"16314","Magikarp Paldea Evolved 203/193"
"16315","Falkner Paldea Evolved 180/193"
"16316","Fighting Au Lait Paldea Evolved 181/193"
"16317","Great Ball Paldea Evolved 183/193"
"16318","Practice Studio Paldea Evolved 186/193"
"16319","Saguaro Paldea Evolved 187/193"
"16320","Super Rod Paldea Evolved 188/193"
"16321","Luminous Energy Paldea Evolved 191/193"
"16322","Therapeutic Energy Paldea Evolved 193/193"
"16323","Dendra Paldea Evolved 179/193"
"16324","Iono Paldea Evolved 185/193"
"16325","Superior Energy Retrieval Paldea Evolved 189/193"
"16326","Reversal Energy Paldea Evolved 192/193"
"16327","Sprigatito Paldea Evolved 196/193"
"16328","Floragato Paldea Evolved 197/193"
"16329","Frigibax Paldea Evolved 208/193"
"16330","Raichu Paldea Evolved 211/193"
"16331","Arctibax Paldea Evolved 209/193"
"16332","Tinkatink Paldea Evolved 216/193"
"16333","Tinkatuff Paldea Evolved 217/193"
"16334","Nacli Paldea Evolved 220/193"
"16335","Tyranitar Paldea Evolved 222/193"
"16336","Orthworm Paldea Evolved 224/193"
"16337","Rookidee Paldea Evolved 225/193"
"16338","Eiscue Paldea Evolved 205/193"
"16339","Quaxwell Paldea Evolved 207/193"
"16340","Mismagius Paldea Evolved 212/193"
"16341","Sandygast Paldea Evolved 214/193"
"16342","Sudowoodo Paldea Evolved 219/193"
"16343","Grafaiai Paldea Evolved 223/193"
"16344","Maushold Paldea Evolved 226/193"
"16345","Marill Paldea Evolved 204/193"
"16346","Quaxly Paldea Evolved 206/193"
"16347","Baxcalibur Paldea Evolved 210/193"
"16348","Gothorita Paldea Evolved 213/193"
"16349","Rabsca Paldea Evolved 215/193"
"16350","Paldean Tauros Paldea Evolved 218/193"
"16351","Paldean Wooper Paldea Evolved 221/193"
"16352","Forretress ex Paldea Evolved 230/193"
"16353","Dedenne ex Paldea Evolved 239/193"
"16354","Copperajah ex Paldea Evolved 245/193"
"16355","Squawkabilly ex Paldea Evolved 247/193"
"16356","Iono Paldea Evolved 254/193"
"16357","Saguaro Paldea Evolved 255/193"
"16358","Wo-Chien ex Paldea Evolved 257/193"
"16359","Wo-Chien ex Paldea Evolved 232/193"
"16360","Quaquaval ex Paldea Evolved 235/193"
"16361","Bellibolt ex Paldea Evolved 237/193"
"16362","Slowking ex Paldea Evolved 238/193"
"16363","Ting-Lu ex Paldea Evolved 243/193"
"16364","Noivern ex Paldea Evolved 246/193"
"16365","Clavell Paldea Evolved 249/193"
"16366","Grusha Paldea Evolved 253/193"
"16367","Meowscarada ex Paldea Evolved 256/193"
"16368","Quaquaval ex Paldea Evolved 260/193"
"16369","Chien-Pao ex Paldea Evolved 261/193"
"16370","Ting-Lu ex Paldea Evolved 263/193"
"16371","Boss's Orders (Ghetsis) Paldea Evolved 265/193"
"16372","Dendra Paldea Evolved 266/193"
"16373","Farigiraf Paldea Evolved 228/193"
"16374","Chi-Yu ex Paldea Evolved 234/193"
"16375","Annihilape ex Paldea Evolved 242/193"
"16376","Paldean Clodsire ex Paldea Evolved 244/193"
"16377","Boss's Orders (Ghetsis) Paldea Evolved 248/193"
"16378","Dendra Paldea Evolved 250/193"
"16379","Falkner Paldea Evolved 251/193"
"16380","Giacomo Paldea Evolved 252/193"
"16381","Squawkabilly ex Paldea Evolved 264/193"
"16382","Flamigo Paldea Evolved 227/193"
"16383","Dudunsparce Paldea Evolved 229/193"
"16384","Meowscarada ex Paldea Evolved 231/193"
"16385","Skeledirge ex Paldea Evolved 233/193"
"16386","Chien-Pao ex Paldea Evolved 236/193"
"16387","Tinkaton ex Paldea Evolved 240/193"
"16388","Lycanroc ex Paldea Evolved 241/193"
"16389","Skeledirge ex Paldea Evolved 258/193"
"16390","Chi-Yu ex Paldea Evolved 259/193"
"16391","Tinkaton ex Paldea Evolved 262/193"
"16392","Grusha Paldea Evolved 268/193"
"16393","Iono Paldea Evolved 269/193"
"16394","Giacomo Paldea Evolved 267/193"
"16395","Saguaro Paldea Evolved 270/193"
"16396","Quaquaval ex Paldea Evolved 273/193"
"16397","Skeledirge ex Paldea Evolved 272/193"
"16398","Meowscarada ex Paldea Evolved 271/193"
"16399","Ting-Lu ex Paldea Evolved 275/193"
"16400","Super Rod Paldea Evolved 276/193"
"16401","Chien-Pao ex Paldea Evolved 274/193"
"16402","Superior Energy Retrieval Paldea Evolved 277/193"
"16403","Basic Water Energy Paldea Evolved 279/193"
"16404","Basic Grass Energy Paldea Evolved 278/193"
"16405","Flaaffy Scarlet & Violet Black Star Promos 015/075"
"16406","Lucario ex Scarlet & Violet Black Star Promos 017/075"
"16407","Ampharos ex Scarlet & Violet Black Star Promos 016/075"
"16408","Cyclizar ex Scarlet & Violet Black Star Promos 018/075"
"16409","Special Delivery Charizard SWSH Black Star Promos"
"16410","Galarian Articuno SWSH Black Star Promos"
"16411","Klara SWSH Black Star Promos"
"16412","Greninja SWSH Black Star Promos"
"16413","Morpeko V-UNION SWSH Black Star Promos"
"16414","Arceus V SWSH Black Star Promos"
"16415","Morpeko V-UNION SWSH Black Star Promos"
"16416","Zacian V SWSH Black Star Promos"
"16417","Zamazenta V SWSH Black Star Promos"
"16418","Arceus VSTAR SWSH Black Star Promos"
"16419","Boss's Orders SWSH Black Star Promos"
"16420","Galarian Zapdos SWSH Black Star Promos"
"16421","Galarian Moltres SWSH Black Star Promos"
"16422","Morpeko V-UNION SWSH Black Star Promos"
"16423","Morpeko V-UNION SWSH Black Star Promos"
"16424","Bulbasaur SWSH Black Star Promos"
"16425","Arcanine SWSH Black Star Promos"
"16426","Basic Water Energy Scarlet & Violet Energies 003/008"
"16427","Basic Grass Energy Scarlet & Violet Energies 001/008"
"16428","Basic Darkness Energy Scarlet & Violet Energies 007/008"
"16429","Basic Lightning Energy Scarlet & Violet Energies 004/008"
"16430","Basic Metal Energy Scarlet & Violet Energies 008/008"
"16431","Basic Fire Energy Scarlet & Violet Energies 002/008"
"16432","Basic Psychic Energy Scarlet & Violet Energies 005/008"
"16433","Basic Fighting Energy Scarlet & Violet Energies 006/008"
"16434","Pelipper Scarlet & Violet Black Star Promos 022/075"
"16435","Baxcalibur Scarlet & Violet Black Star Promos 019/075"
"16436","Tinkaton Scarlet & Violet Black Star Promos 020/075"
"16437","Murkrow Scarlet & Violet Black Star Promos 021/075"
"16438","Smoliv Scarlet & Violet Black Star Promos 023/075"
"16439","Tinkatink Scarlet & Violet Black Star Promos 025/075"
"16440","Pikachu Scarlet & Violet Black Star Promos 027/075"
"16441","Koraidon ex Scarlet & Violet Black Star Promos 029/075"
"16442","Growlithe Scarlet & Violet Black Star Promos 024/075"
"16443","Varoom Scarlet & Violet Black Star Promos 026/075"
"16444","Miraidon ex Scarlet & Violet Black Star Promos 028/075"
"16445","Surskit Obsidian Flames 006/197"
"16446","Gloom Obsidian Flames 002/197"
"16447","Oddish Obsidian Flames 001/197"
"16448","Phantump Obsidian Flames 011/197"
"16449","Steenee Obsidian Flames 017/197"
"16450","Charmeleon Obsidian Flames 027/197"
"16451","Camerupt Obsidian Flames 032/197"
"16452","Victini ex Obsidian Flames 033/197"
"16453","Darmanitan Obsidian Flames 035/197"
"16454","Scyther Obsidian Flames 004/197"
"16455","Foongus Obsidian Flames 009/197"
"16456","Capsakid Obsidian Flames 024/197"
"16457","Scovillain Obsidian Flames 025/197"
"16458","Numel Obsidian Flames 031/197"
"16459","Darumaka Obsidian Flames 034/197"
"16460","Combee Obsidian Flames 008/197"
"16461","Bellossom Obsidian Flames 003/197"
"16462","Shuckle Obsidian Flames 005/197"
"16463","Masquerain Obsidian Flames 007/197"
"16464","Amoonguss Obsidian Flames 010/197"
"16465","Trevenant Obsidian Flames 012/197"
"16466","Decidueye ex Obsidian Flames 015/197"
"16467","Bounsweet Obsidian Flames 016/197"
"16468","Tsareena Obsidian Flames 018/197"
"16469","Smoliv Obsidian Flames 019/197"
"16470","Dolliv Obsidian Flames 020/197"
"16471","Toedscruel ex Obsidian Flames 022/197"
"16472","Vulpix Obsidian Flames 028/197"
"16473","Rowlet Obsidian Flames 013/197"
"16474","Dartrix Obsidian Flames 014/197"
"16475","Arboliva Obsidian Flames 021/197"
"16476","Capsakid Obsidian Flames 023/197"
"16477","Charmander Obsidian Flames 026/197"
"16478","Ninetales Obsidian Flames 029/197"
"16479","Entei Obsidian Flames 030/197"
"16480","Litwick Obsidian Flames 036/197"
"16481","Eiscue ex Obsidian Flames 042/197"
"16482","Lapras Obsidian Flames 045/197"
"16483","Buizel Obsidian Flames 048/197"
"16484","Beartic Obsidian Flames 054/197"
"16485","Wiglett Obsidian Flames 058/197"
"16486","Finizen Obsidian Flames 060/197"
"16487","Palafin Obsidian Flames 062/197"
"16488","Magneton Obsidian Flames 064/197"
"16489","Magnezone Obsidian Flames 065/197"
"16490","Thundurus Obsidian Flames 070/197"
"16491","Toxel Obsidian Flames 071/197"
"16492","Tadbulb Obsidian Flames 074/197"
"16493","Clefable ex Obsidian Flames 082/197"
"16494","Espeon Obsidian Flames 086/197"
"16495","Granbull Obsidian Flames 088/197"
"16496","Baltoy Obsidian Flames 094/197"
"16497","Claydol Obsidian Flames 095/197"
"16498","Vespiquen ex Obsidian Flames 096/197"
"16499","Sinistea Obsidian Flames 097/197"
"16500","Diglett Obsidian Flames 103/197"
"16501","Barboach Obsidian Flames 108/197"
"16502","Whiscash Obsidian Flames 109/197"
"16503","Crabrawler Obsidian Flames 114/197"
"16504","Crabominable Obsidian Flames 115/197"
"16505","Rockruff Obsidian Flames 116/197"
"16506","Lycanroc Obsidian Flames 117/197"
"16507","Glimmet Obsidian Flames 121/197"
"16508","Paldean Wooper Obsidian Flames 127/197"
"16509","Paldean Clodsire Obsidian Flames 129/197"
"16510","Heatmor Obsidian Flames 039/197"
"16511","Floatzel Obsidian Flames 049/197"
"16512","Tympole Obsidian Flames 050/197"
"16513","Cubchoo Obsidian Flames 053/197"
"16514","Cryogonal Obsidian Flames 055/197"
"16515","Magnemite Obsidian Flames 063/197"
"16516","Tyranitar ex Obsidian Flames 066/197"
"16517","Tynamo Obsidian Flames 067/197"
"16518","Eelektrik Obsidian Flames 068/197"
"16519","Eelektross Obsidian Flames 069/197"
"16520","Tadbulb Obsidian Flames 076/197"
"16521","Cleffa Obsidian Flames 080/197"
"16522","Clefairy Obsidian Flames 081/197"
"16523","Togepi Obsidian Flames 083/197"
"16524","Togekiss Obsidian Flames 085/197"
"16525","Snubbull Obsidian Flames 087/197"
"16526","Lunatone Obsidian Flames 092/197"
"16527","Greavard Obsidian Flames 100/197"
"16528","Larvitar Obsidian Flames 105/197"
"16529","Pupitar Obsidian Flames 106/197"
"16530","Toedscruel Obsidian Flames 119/197"
"16531","Koraidon ex Obsidian Flames 124/197"
"16532","Lampent Obsidian Flames 037/197"
"16533","Volcarona Obsidian Flames 041/197"
"16534","Armarouge Obsidian Flames 044/197"
"16535","Sharpedo Obsidian Flames 047/197"
"16536","Seismitoad Obsidian Flames 052/197"
"16537","Toxtricity Obsidian Flames 072/197"
"16538","Bellibolt Obsidian Flames 077/197"
"16539","Mawile Obsidian Flames 089/197"
"16540","Spoink Obsidian Flames 090/197"
"16541","Greavard Obsidian Flames 099/197"
"16542","Nosepass Obsidian Flames 107/197"
"16543","Bonsly Obsidian Flames 110/197"
"16544","Drilbur Obsidian Flames 111/197"
"16545","Stunfisk Obsidian Flames 112/197"
"16546","Klawf ex Obsidian Flames 120/197"
"16547","Paldean Clodsire Obsidian Flames 128/197"
"16548","Chandelure Obsidian Flames 038/197"
"16549","Larvesta Obsidian Flames 040/197"
"16550","Charcadet Obsidian Flames 043/197"
"16551","Carvanha Obsidian Flames 046/197"
"16552","Palpitoad Obsidian Flames 051/197"
"16553","Froakie Obsidian Flames 056/197"
"16554","Frogadier Obsidian Flames 057/197"
"16555","Wugtrio Obsidian Flames 059/197"
"16556","Finizen Obsidian Flames 061/197"
"16557","Pawmot ex Obsidian Flames 073/197"
"16558","Tadbulb Obsidian Flames 075/197"
"16559","Bellibolt Obsidian Flames 078/197"
"16560","Miraidon ex Obsidian Flames 079/197"
"16561","Togetic Obsidian Flames 084/197"
"16562","Grumpig Obsidian Flames 091/197"
"16563","Solrock Obsidian Flames 093/197"
"16564","Polteageist Obsidian Flames 098/197"
"16565","Houndstone Obsidian Flames 101/197"
"16566","Houndstone ex Obsidian Flames 102/197"
"16567","Dugtrio Obsidian Flames 104/197"
"16568","Diggersby Obsidian Flames 113/197"
"16569","Toedscool Obsidian Flames 118/197"
"16570","Glimmet Obsidian Flames 122/197"
"16571","Glimmora ex Obsidian Flames 123/197"
"16572","Charizard ex Obsidian Flames 125/197"
"16573","Paldean Wooper Obsidian Flames 126/197"
"16574","Houndour Obsidian Flames 132/197"
"16575","Houndour Obsidian Flames 131/197"
"16576","Houndoom Obsidian Flames 133/197"
"16577","Scizor Obsidian Flames 141/197"
"16578","Darkrai Obsidian Flames 136/197"
"16579","Skarmory Obsidian Flames 142/197"
"16580","Salandit Obsidian Flames 139/197"
"16581","Togedemaru Obsidian Flames 151/197"
"16582","Bronzor Obsidian Flames 144/197"
"16583","Meltan Obsidian Flames 152/197"
"16584","Bronzong Obsidian Flames 145/197"
"16585","Melmetal ex Obsidian Flames 153/197"
"16586","Bisharp Obsidian Flames 149/197"
"16587","Dragonair Obsidian Flames 158/197"
"16588","Kingambit Obsidian Flames 150/197"
"16589","Pidgey Obsidian Flames 162/197"
"16590","Inkay Obsidian Flames 137/197"
"16591","Umbreon Obsidian Flames 130/197"
"16592","Malamar Obsidian Flames 138/197"
"16593","Salazzle Obsidian Flames 140/197"
"16594","Mawile Obsidian Flames 143/197"
"16595","Excadrill Obsidian Flames 147/197"
"16596","Dratini Obsidian Flames 157/197"
"16597","Dragonite ex Obsidian Flames 159/197"
"16598","Drampa Obsidian Flames 161/197"
"16599","Houndoom ex Obsidian Flames 134/197"
"16600","Absol ex Obsidian Flames 135/197"
"16601","Probopass Obsidian Flames 146/197"
"16602","Pawniard Obsidian Flames 148/197"
"16603","Varoom Obsidian Flames 154/197"
"16604","Varoom Obsidian Flames 155/197"
"16605","Revavroom ex Obsidian Flames 156/197"
"16606","Altaria Obsidian Flames 160/197"
"16607","Pidgeot ex Obsidian Flames 164/197"
"16608","Kangaskhan Obsidian Flames 165/197"
"16609","Pidgeotto Obsidian Flames 163/197"
"16610","Eevee Obsidian Flames 166/197"
"16611","Linoone Obsidian Flames 168/197"
"16612","Zigzagoon Obsidian Flames 167/197"
"16613","Swablu Obsidian Flames 169/197"
"16614","Lillipup Obsidian Flames 170/197"
"16615","Bouffalant Obsidian Flames 174/197"
"16616","Yungoos Obsidian Flames 176/197"
"16617","Greedent ex Obsidian Flames 179/197"
"16618","Lechonk Obsidian Flames 181/197"
"16619","Geeta Obsidian Flames 188/197"
"16620","Letter of Encouragement Obsidian Flames 189/197"
"16621","Bunnelby Obsidian Flames 175/197"
"16622","Gumshoos Obsidian Flames 177/197"
"16623","Lechonk Obsidian Flames 180/197"
"16624","Ortega Obsidian Flames 190/197"
"16625","Stoutland Obsidian Flames 172/197"
"16626","Audino Obsidian Flames 173/197"
"16627","Oinkologne Obsidian Flames 184/197"
"16628","Flamigo Obsidian Flames 185/197"
"16629","Arven Obsidian Flames 186/197"
"16630","Brassius Obsidian Flames 187/197"
"16631","Herdier Obsidian Flames 171/197"
"16632","Skwovet Obsidian Flames 178/197"
"16633","Lechonk Obsidian Flames 182/197"
"16634","Oinkologne Obsidian Flames 183/197"
"16635","Patrol Cap Obsidian Flames 191/197"
"16636","Poppy Obsidian Flames 193/197"
"16637","Vengeful Punch Obsidian Flames 197/197"
"16638","Pokémon League Headquarters Obsidian Flames 192/197"
"16639","Palafin Obsidian Flames 200/197"
"16640","Team Star Grunt Obsidian Flames 195/197"
"16641","Vespiquen ex Obsidian Flames 212/197"
"16642","Ninetales Obsidian Flames 199/197"
"16643","Charizard ex Obsidian Flames 215/197"
"16644","Cleffa Obsidian Flames 202/197"
"16645","Pidgeot ex Obsidian Flames 217/197"
"16646","Larvitar Obsidian Flames 203/197"
"16647","Ryme Obsidian Flames 221/197"
"16648","Houndour Obsidian Flames 204/197"
"16649","Eiscue ex Obsidian Flames 222/197"
"16650","Varoom Obsidian Flames 206/197"
"16651","Pidgeot ex Obsidian Flames 225/197"
"16652","Pidgey Obsidian Flames 207/197"
"16653","Geeta Obsidian Flames 226/197"
"16654","Glimmora ex Obsidian Flames 213/197"
"16655","Charizard ex Obsidian Flames 228/197"
"16656","Basic Fire Energy Obsidian Flames 230/197"
"16657","Artazon Obsidian Flames 229/197"
"16658","Pidgeotto Obsidian Flames 208/197"
"16659","Ryme Obsidian Flames 194/197"
"16660","Lechonk Obsidian Flames 209/197"
"16661","Town Store Obsidian Flames 196/197"
"16662","Tyranitar ex Obsidian Flames 211/197"
"16663","Gloom Obsidian Flames 198/197"
"16664","Absol ex Obsidian Flames 214/197"
"16665","Bellibolt Obsidian Flames 201/197"
"16666","Poppy Obsidian Flames 220/197"
"16667","Scizor Obsidian Flames 205/197"
"16668","Charizard ex Obsidian Flames 223/197"
"16669","Eiscue ex Obsidian Flames 210/197"
"16670","Revavroom ex Obsidian Flames 216/197"
"16671","Geeta Obsidian Flames 218/197"
"16672","Ortega Obsidian Flames 219/197"
"16673","Revavroom ex Obsidian Flames 224/197"
"16674","Poppy Obsidian Flames 227/197"
"16675","Chien-Pao ex Scarlet & Violet Black Star Promos 030/075"
"16676","Tinkaton ex Scarlet & Violet Black Star Promos 031/075"
"16677","Annihilape ex Scarlet & Violet Black Star Promos 032/075"
"16678","Palafin Scarlet & Violet Black Star Promos 036/075"
"16679","Cleffa Scarlet & Violet Black Star Promos 037/075"
"16680","Togekiss Scarlet & Violet Black Star Promos 038/075"
"16681","Mawile Scarlet & Violet Black Star Promos 039/075"
"16682","Pawmi Scarlet & Violet Black Star Promos 040/075"
"16683","Paldean Wooper Scarlet & Violet Black Star Promos 041/075"
"16684","Houndstone Scarlet & Violet Black Star Promos 042/075"
"16685","Eevee Scarlet & Violet Black Star Promos 043/075"
"16686","Charmander Scarlet & Violet Black Star Promos 044/075"
"16687","Paradise Resort Scarlet & Violet Black Star Promos 045/075"
"16688","Ivysaur 151 002/165"
"16689","Bulbasaur 151 001/165"
"16690","Venusaur ex 151 003/165"
"16691","Squirtle 151 007/165"
"16692","Rattata 151 019/165"
"16693","Wartortle 151 008/165"
"16694","Ekans 151 023/165"
"16695","Blastoise ex 151 009/165"
"16696","Arbok ex 151 024/165"
"16697","Butterfree 151 012/165"
"16698","Pikachu 151 025/165"
"16699","Pidgey 151 016/165"
"16700","Nidoran ♀ 151 029/165"
"16701","Spearow 151 021/165"
"16702","Nidorino 151 033/165"
"16703","Nidorina 151 030/165"
"16704","Nidoking 151 034/165"
"16705","Nidoran ♂ 151 032/165"
"16706","Clefairy 151 035/165"
"16707","Clefable 151 036/165"
"16708","Gloom 151 044/165"
"16709","Vileplume 151 045/165"
"16710","Paras 151 046/165"
"16711","Dugtrio 151 051/165"
"16712","Parasect 151 047/165"
"16713","Diglett 151 050/165"
"16714","Charmander 151 004/165"
"16715","Kakuna 151 014/165"
"16716","Charmeleon 151 005/165"
"16717","Charizard ex 151 006/165"
"16718","Caterpie 151 010/165"
"16719","Metapod 151 011/165"
"16720","Weedle 151 013/165"
"16723","Raichu 151 026/165"
"16724","Sandshrew 151 027/165"
"16725","Sandslash 151 028/165"
"16726","Nidoqueen 151 031/165"
"16727","Jigglypuff 151 039/165"
"16728","Wigglytuff ex 151 040/165"
"16729","Zubat 151 041/165"
"16730","Oddish 151 043/165"
"16731","Venomoth 151 049/165"
"16732","Beedrill 151 015/165"
"16733","Raticate 151 020/165"
"16734","Fearow 151 022/165"
"16735","Vulpix 151 037/165"
"16736","Ninetales ex 151 038/165"
"16737","Golbat 151 042/165"
"16738","Venonat 151 048/165"
"16739","Meowth 151 052/165"
"16740","Persian 151 053/165"
"16741","Arcanine 151 059/165"
"16742","Psyduck 151 054/165"
"16743","Poliwag 151 060/165"
"16744","Poliwhirl 151 061/165"
"16745","Victreebel 151 071/165"
"16746","Rapidash 151 078/165"
"16747","Magneton 151 082/165"
"16748","Dodrio 151 085/165"
"16749","Gastly 151 092/165"
"16750","Gengar 151 094/165"
"16751","Onix 151 095/165"
"16752","Growlithe 151 058/165"
"16753","Kadabra 151 064/165"
"16754","Machop 151 066/165"
"16755","Bellsprout 151 069/165"
"16756","Tentacool 151 072/165"
"16757","Tentacruel 151 073/165"
"16758","Golem ex 151 076/165"
"16759","Ponyta 151 077/165"
"16760","Slowpoke 151 079/165"
"16761","Farfetch'd 151 083/165"
"16762","Doduo 151 084/165"
"16763","Mankey 151 056/165"
"16764","Abra 151 063/165"
"16765","Machoke 151 067/165"
"16766","Machamp 151 068/165"
"16767","Weepinbell 151 070/165"
"16768","Graveler 151 075/165"
"16769","Magnemite 151 081/165"
"16770","Seel 151 086/165"
"16771","Grimer 151 088/165"
"16772","Haunter 151 093/165"
"16773","Golduck 151 055/165"
"16776","Alakazam ex 151 065/165"
"16777","Geodude 151 074/165"
"16778","Slowbro 151 080/165"
"16779","Dewgong 151 087/165"
"16780","Muk 151 089/165"
"16781","Shellder 151 090/165"
"16782","Cloyster 151 091/165"
"16783","Hypno 151 097/165"
"16784","Cubone 151 104/165"
"16785","Marowak 151 105/165"
"16786","Hitmonlee 151 106/165"
"16787","Hitmonchan 151 107/165"
"16788","Rhydon 151 112/165"
"16789","Kangaskhan ex 151 115/165"
"16790","Seadra 151 117/165"
"16791","Seaking 151 119/165"
"16792","Staryu 151 120/165"
"16793","Magmar 151 126/165"
"16794","Tauros 151 128/165"
"16795","Flareon 151 136/165"
"16796","Omanyte 151 138/165"
"16797","Omastar 151 139/165"
"16798","Aerodactyl 151 142/165"
"16799","Snorlax 151 143/165"
"16800","Voltorb 151 100/165"
"16801","Koffing 151 109/165"
"16802","Rhyhorn 151 111/165"
"16803","Horsea 151 116/165"
"16804","Pinsir 151 127/165"
"16805","Magikarp 151 129/165"
"16806","Gyarados 151 130/165"
"16807","Kabuto 151 140/165"
"16808","Kabutops 151 141/165"
"16809","Articuno 151 144/165"
"16810","Drowzee 151 096/165"
"16811","Kingler 151 099/165"
"16812","Electrode 151 101/165"
"16813","Exeggutor 151 103/165"
"16814","Chansey 151 113/165"
"16815","Tangela 151 114/165"
"16816","Goldeen 151 118/165"
"16817","Mr. Mime 151 122/165"
"16818","Jynx ex 151 124/165"
"16819","Electabuzz 151 125/165"
"16820","Jolteon 151 135/165"
"16821","Porygon 151 137/165"
"16822","Krabby 151 098/165"
"16823","Exeggcute 151 102/165"
"16824","Lickitung 151 108/165"
"16825","Weezing 151 110/165"
"16826","Starmie 151 121/165"
"16827","Scyther 151 123/165"
"16828","Lapras 151 131/165"
"16829","Ditto 151 132/165"
"16830","Eevee 151 133/165"
"16831","Vaporeon 151 134/165"
"16832","Dragonair 151 148/165"
"16833","Dragonite 151 149/165"
"16834","Bill's Transfer 151 156/165"
"16835","Cycling Road 151 157/165"
"16836","Grabber 151 162/165"
"16837","Leftovers 151 163/165"
"16838","Caterpie 151 172/165"
"16839","Pikachu 151 173/165"
"16840","Mewtwo 151 150/165"
"16841","Antique Dome Fossil 151 152/165"
"16842","Antique Helix Fossil 151 153/165"
"16843","Energy Sticker 151 159/165"
"16844","Erika's Invitation 151 160/165"
"16845","Protective Goggles 151 164/165"
"16846","Rigid Band 151 165/165"
"16847","Charmander 151 168/165"
"16848","Antique Old Amber 151 154/165"
"16849","Daisy's Help 151 158/165"
"16850","Bulbasaur 151 166/165"
"16851","Charmeleon 151 169/165"
"16852","Wartortle 151 171/165"
"16853","Zapdos ex 151 145/165"
"16856","Mew ex 151 151/165"
"16857","Big Air Balloon 151 155/165"
"16858","Giovanni's Charisma 151 161/165"
"16859","Ivysaur 151 167/165"
"16860","Squirtle 151 170/165"
"16861","Machoke 151 177/165"
"16862","Golem ex 151 189/165"
"16863","Mr. Mime 151 179/165"
"16864","Omanyte 151 180/165"
"16865","Arbok ex 151 185/165"
"16866","Wigglytuff ex 151 187/165"
"16867","Alakazam ex 151 188/165"
"16868","Zapdos ex 151 192/165"
"16869","Mew ex 151 193/165"
"16870","Nidoking 151 174/165"
"16871","Dragonair 151 181/165"
"16872","Venusaur ex 151 182/165"
